afname zonder batterij;injectie zonder batterij;timestamp
0,0095;0;28/05/2023 4:53
0,0095;0;28/05/2023 4:59
0,0095;0;28/05/2023 5:04
0,009333333;0;28/05/2023 5:09
0,010333333;0;28/05/2023 5:14
0,009333333;0;28/05/2023 5:19
0,015583333;0;28/05/2023 5:24
0,015583333;0;28/05/2023 5:29
0,015583333;0;28/05/2023 5:34
0,012833333;0;28/05/2023 5:39
0,012833333;0;28/05/2023 5:44
0,012833333;0;28/05/2023 5:49
0,008083333;0;28/05/2023 5:54
0,008083333;0;28/05/2023 5:59
0,008083333;0;28/05/2023 6:04
0,007916667;0;28/05/2023 6:09
0,007916667;0;28/05/2023 6:14
0,007916667;0;28/05/2023 6:19
0,00775;0;28/05/2023 6:24
0,00775;0;28/05/2023 6:29
0,00775;0;28/05/2023 6:35
0,010583333;0;28/05/2023 6:40
0,010583333;0;28/05/2023 6:45
0,010583333;0;28/05/2023 6:50
0,008083333;0;28/05/2023 6:55
0,008083333;0;28/05/2023 7:00
0,008083333;0,001;28/05/2023 7:05
0,005166667;0,001;28/05/2023 7:10
0,005166667;0,002;28/05/2023 7:15
0,005166667;0,002;28/05/2023 7:20
0;0,002;28/05/2023 7:25
0;0,002;28/05/2023 7:30
0;0;28/05/2023 7:35
0,006833333;0;28/05/2023 7:40
0,005833333;0;28/05/2023 7:46
0,005833333;0;28/05/2023 7:51
0,014333333;0;28/05/2023 7:56
0,013333333;0;28/05/2023 8:01
0,013333333;0;28/05/2023 8:06
0,0165;0;28/05/2023 8:11
0,0165;0;28/05/2023 8:16
0,0215;0,003;28/05/2023 8:21
0,006833333;0;28/05/2023 8:26
0,006833333;0;28/05/2023 8:31
0,011833333;0,002;28/05/2023 8:36
0,005083333;0,001;28/05/2023 8:41
0,005083333;0,002;28/05/2023 8:46
0,005083333;0;28/05/2023 8:51
0;0,072416667;28/05/2023 8:56
0,009;0,077416667;28/05/2023 9:01
0,005;0,097416667;28/05/2023 9:06
0;0,09025;28/05/2023 9:12
0,002;0,08425;28/05/2023 9:17
0,007;0,08925;28/05/2023 9:22
0,034;0,083833333;28/05/2023 9:27
0,019;0,082833333;28/05/2023 9:32
0,003;0,115833333;28/05/2023 9:37
0,11525;0,026;28/05/2023 9:42
0,09525;0,002;28/05/2023 9:47
0,09525;0,03;28/05/2023 9:52
0,09325;0,024;28/05/2023 9:57
0,08625;0,001;28/05/2023 10:02
0,09525;0,037;28/05/2023 10:07
0,0315;0,05;28/05/2023 10:12
0,0315;0,03;28/05/2023 10:17
0,0315;0,049;28/05/2023 10:22
0;0,15625;28/05/2023 10:28
0;0,16025;28/05/2023 10:33
0;0,16625;28/05/2023 10:38
0;0,162416667;28/05/2023 10:43
0;0,168416667;28/05/2023 10:48
0;0,159416667;28/05/2023 10:53
0;0,17425;28/05/2023 10:58
0;0,17725;28/05/2023 11:03
0;0,18125;28/05/2023 11:08
0;0,186416667;28/05/2023 11:13
0;0,193416667;28/05/2023 11:18
0;0,196416667;28/05/2023 11:23
0;0,1965;28/05/2023 11:28
0;0,1935;28/05/2023 11:33
0;0,2335;28/05/2023 11:38
0;0,258166667;28/05/2023 11:43
0;0,268166667;28/05/2023 11:48
0;0,282166667;28/05/2023 11:53
0;0,214416667;28/05/2023 11:58
0;0,219416667;28/05/2023 12:04
0;0,228416667;28/05/2023 12:09
0;0,219;28/05/2023 12:14
0;0,211;28/05/2023 12:19
0;0,182;28/05/2023 12:24
0;0,175;28/05/2023 12:29
0;0,198;28/05/2023 12:34
0;0,191;28/05/2023 12:39
0;0,206;28/05/2023 12:44
0;0,213;28/05/2023 12:49
0;0,213;28/05/2023 12:54
0;0,216;28/05/2023 12:59
0;0,214;28/05/2023 13:04
0;0,216;28/05/2023 13:09
0;0,207;28/05/2023 13:14
0;0,2;28/05/2023 13:19
0;0,185;28/05/2023 13:24
0;0,183;28/05/2023 13:30
0;0,197;28/05/2023 13:35
0;0,188;28/05/2023 13:40
0;0,196;28/05/2023 13:45
0;0,207;28/05/2023 13:50
0;0,209;28/05/2023 13:55
0;0,207;28/05/2023 14:00
0;0,205;28/05/2023 14:05
0;0,183;28/05/2023 14:10
0;0,202;28/05/2023 14:15
0;0,206;28/05/2023 14:20
0;0,206;28/05/2023 14:25
0;0,202;28/05/2023 14:30
0;0,204;28/05/2023 14:36
0;0,204;28/05/2023 14:41
0;0,201;28/05/2023 14:46
0;0,204;28/05/2023 14:51
0;0,188;28/05/2023 14:56
0;0,194;28/05/2023 15:01
0;0,193;28/05/2023 15:06
0;0,19;28/05/2023 15:11
0;0,181;28/05/2023 15:16
0;0,162;28/05/2023 15:21
0;0,157;28/05/2023 15:26
0;0,176;28/05/2023 15:31
0;0,163;28/05/2023 15:36
0;0,146;28/05/2023 15:42
0;0,128;28/05/2023 15:47
0;0,181;28/05/2023 15:52
0;0,196;28/05/2023 15:57
0;0,191;28/05/2023 16:02
0;0,182;28/05/2023 16:07
0;0,174;28/05/2023 16:12
0;0,162;28/05/2023 16:17
0;0,143;28/05/2023 16:22
0;0,162;28/05/2023 16:27
0;0,142;28/05/2023 16:32
0;0,124;28/05/2023 16:37
0;0,074;28/05/2023 16:42
0,013083333;0,04;28/05/2023 16:47
0,013083333;0,043;28/05/2023 16:52
0,013083333;0,043;28/05/2023 16:57
0;0,041;28/05/2023 17:02
0;0,038;28/05/2023 17:07
0;0,052;28/05/2023 17:13
0;0,054;28/05/2023 17:18
0;0,008;28/05/2023 17:23
0;0,001;28/05/2023 17:28
0,007333333;0,001;28/05/2023 17:33
0,009333333;0;28/05/2023 17:38
0,012333333;0,001;28/05/2023 17:43
0,060916667;0,001;28/05/2023 17:48
0,057916667;0;28/05/2023 17:53
0,062916667;0,003;28/05/2023 17:58
0,00375;0;28/05/2023 18:03
0,00375;0;28/05/2023 18:08
0,08175;0;28/05/2023 18:14
0,01;0,002;28/05/2023 18:19
0,001;0;28/05/2023 18:24
0,001;0;28/05/2023 18:29
0,013333333;0,003;28/05/2023 18:34
0,009333333;0;28/05/2023 18:39
0,007333333;0;28/05/2023 18:44
0;0,003;28/05/2023 18:49
0,002;0;28/05/2023 18:54
0;0;28/05/2023 18:59
0,00925;0;28/05/2023 19:04
0,00825;0;28/05/2023 19:09
0,00825;0;28/05/2023 19:14
0,010916667;0;28/05/2023 19:19
0,010916667;0;28/05/2023 19:25
0,011916667;0;28/05/2023 19:30
0,01125;0;28/05/2023 19:35
0,01125;0;28/05/2023 19:40
0,01825;0,003;28/05/2023 19:45
0,035833333;0;28/05/2023 19:50
0,039833333;0,003;28/05/2023 19:55
0,035833333;0;28/05/2023 20:00
0,006666667;0;28/05/2023 20:05
0,007666667;0;28/05/2023 20:10
0,006666667;0;28/05/2023 20:15
0,0195;0,002;28/05/2023 20:20
0,0135;0;28/05/2023 20:25
0,0135;0;28/05/2023 20:30
0,008;0;28/05/2023 20:35
0,008;0;28/05/2023 20:41
0,008;0;28/05/2023 20:46
0,010333333;0;28/05/2023 20:51
0,010333333;0;28/05/2023 20:56
0,010333333;0;28/05/2023 21:01
0,00325;0;28/05/2023 21:06
0,00425;0;28/05/2023 21:11
0,00325;0;28/05/2023 21:16
0,006916667;0;28/05/2023 21:21
0,006916667;0;28/05/2023 21:26
0,007916667;0;28/05/2023 21:31
0,008833333;0;28/05/2023 21:36
0,008833333;0;28/05/2023 21:41
0,009833333;0;28/05/2023 21:46
0,02625;0;28/05/2023 21:52
0,02725;0;28/05/2023 21:57
0,02625;0;28/05/2023 22:02
0,02275;0;28/05/2023 22:07
0,02275;0;28/05/2023 22:12
0,02275;0;28/05/2023 22:17
0,018083333;0;28/05/2023 22:22
0,019083333;0;28/05/2023 22:27
0,018083333;0;28/05/2023 22:32
0,017833333;0;28/05/2023 22:37
0,017833333;0;28/05/2023 22:42
0,018833333;0;28/05/2023 22:47
0,01575;0;28/05/2023 22:52
0,01675;0;28/05/2023 22:57
0,01575;0;28/05/2023 23:02
0,022;0;28/05/2023 23:07
0,022;0;28/05/2023 23:12
0,023;0;28/05/2023 23:17
0,02375;0;28/05/2023 23:22
0,02375;0;28/05/2023 23:27
0,02375;0;28/05/2023 23:33
0,018916667;0;28/05/2023 23:38
0,018916667;0;28/05/2023 23:43
0,019916667;0;28/05/2023 23:48
0,017583333;0;28/05/2023 23:53
0,017583333;0;28/05/2023 23:58
0,017583333;0;29/05/2023 0:03
0,017;0;29/05/2023 0:08
0,018;0,001;29/05/2023 0:13
0,017;0;29/05/2023 0:18
0,023333333;0;29/05/2023 0:23
0,022333333;0;29/05/2023 0:29
0,022333333;0;29/05/2023 0:34
0,024;0;29/05/2023 0:39
0,024;0;29/05/2023 0:44
0,024;0;29/05/2023 0:49
0,016333333;0;29/05/2023 0:54
0,015333333;0;29/05/2023 0:59
0,015333333;0;29/05/2023 1:04
0,014916667;0;29/05/2023 1:09
0,014916667;0;29/05/2023 1:14
0,015916667;0;29/05/2023 1:20
0,0165;0;29/05/2023 1:25
0,0175;0;29/05/2023 1:30
0,0165;0;29/05/2023 1:35
0,021833333;0;29/05/2023 1:40
0,021833333;0;29/05/2023 1:45
0,022833333;0;29/05/2023 1:50
0,021916667;0;29/05/2023 1:55
0,021916667;0;29/05/2023 2:00
0,021916667;0;29/05/2023 2:05
0,017083333;0;29/05/2023 2:10
0,017083333;0;29/05/2023 2:15
0,017083333;0;29/05/2023 2:21
0,015916667;0;29/05/2023 2:26
0,014916667;0;29/05/2023 2:31
0,014916667;0;29/05/2023 2:36
0,01675;0;29/05/2023 2:41
0,01775;0;29/05/2023 2:46
0,01675;0;29/05/2023 2:51
0,014916667;0;29/05/2023 2:56
0,014916667;0;29/05/2023 3:01
0,014916667;0;29/05/2023 3:06
0,015666667;0;29/05/2023 3:11
0,015666667;0;29/05/2023 3:16
0,015666667;0;29/05/2023 3:22
0,01625;0;29/05/2023 3:27
0,01625;0;29/05/2023 3:32
0,01625;0;29/05/2023 3:37
0,010583333;0;29/05/2023 3:42
0,010583333;0;29/05/2023 3:47
0,010583333;0;29/05/2023 3:52
0,010416667;0;29/05/2023 3:57
0,011416667;0;29/05/2023 4:02
0,010416667;0;29/05/2023 4:07
0,009416667;0;29/05/2023 4:12
0,009416667;0;29/05/2023 4:17
0,009416667;0;29/05/2023 4:22
0,0155;0;29/05/2023 4:27
0,0155;0;29/05/2023 4:32
0,0155;0;29/05/2023 4:37
0,013166667;0;29/05/2023 4:43
0,013166667;0;29/05/2023 4:48
0,013166667;0;29/05/2023 4:53
0,009;0;29/05/2023 4:58
0,009;0;29/05/2023 5:03
0,009;0;29/05/2023 5:08
0,008833333;0;29/05/2023 5:13
0,009833333;0;29/05/2023 5:18
0,008833333;0;29/05/2023 5:23
0,008916667;0;29/05/2023 5:28
0,008916667;0;29/05/2023 5:33
0,008916667;0;29/05/2023 5:38
0,02025;0;29/05/2023 5:43
0,02025;0;29/05/2023 5:49
0,02025;0;29/05/2023 5:54
0,015;0;29/05/2023 5:59
0,016;0;29/05/2023 6:04
0,015;0;29/05/2023 6:09
0,012333333;0;29/05/2023 6:14
0,012333333;0;29/05/2023 6:19
0,013333333;0;29/05/2023 6:24
0,008916667;0;29/05/2023 6:29
0,009916667;0;29/05/2023 6:34
0,008916667;0;29/05/2023 6:39
0,013416667;0;29/05/2023 6:44
0,013416667;0;29/05/2023 6:49
0,013416667;0;29/05/2023 6:54
0,01475;0;29/05/2023 6:59
0,01475;0;29/05/2023 7:04
0,01475;0;29/05/2023 7:10
0,010666667;0;29/05/2023 7:15
0,010666667;0;29/05/2023 7:20
0,011666667;0;29/05/2023 7:25
0;0;29/05/2023 7:30
0;0;29/05/2023 7:35
0;0,001;29/05/2023 7:40
0,003583333;0,001;29/05/2023 7:45
0,003583333;0,002;29/05/2023 7:50
0,003583333;0;29/05/2023 7:55
0;0;29/05/2023 8:00
0;0,003;29/05/2023 8:05
0;0,005;29/05/2023 8:10
0;0,004;29/05/2023 8:15
0;0,005;29/05/2023 8:20
0;0,007;29/05/2023 8:26
0,022;0,010583333;29/05/2023 8:31
0;0,011583333;29/05/2023 8:36
0,082;0,000583333;29/05/2023 8:41
0,1145;0;29/05/2023 8:46
0,1075;0,016;29/05/2023 8:51
0,1865;0;29/05/2023 8:56
0,370166667;0;29/05/2023 9:01
0,209166667;0,007;29/05/2023 9:06
0,124166667;0,011;29/05/2023 9:11
0,09025;0;29/05/2023 9:16
0,09725;0,015;29/05/2023 9:21
0,08325;0,007;29/05/2023 9:27
0,082916667;0,012;29/05/2023 9:32
0,082916667;0,02;29/05/2023 9:37
0,082916667;0,023;29/05/2023 9:42
0;0,110166667;29/05/2023 9:47
0;0,114166667;29/05/2023 9:52
0;0,122166667;29/05/2023 9:57
0;0,123166667;29/05/2023 10:02
0;0,108166667;29/05/2023 10:07
0;0,121166667;29/05/2023 10:12
0;0,133166667;29/05/2023 10:17
0;0,135166667;29/05/2023 10:22
0;0,138166667;29/05/2023 10:27
0;0,158166667;29/05/2023 10:32
0;0,159166667;29/05/2023 10:37
0;0,163166667;29/05/2023 10:43
0;0,17125;29/05/2023 10:48
0;0,17025;29/05/2023 10:53
0;0,16625;29/05/2023 10:58
0;0,175333333;29/05/2023 11:03
0;0,178333333;29/05/2023 11:08
0;0,170333333;29/05/2023 11:13
0;0,182166667;29/05/2023 11:18
0;0,179166667;29/05/2023 11:23
0;0,175166667;29/05/2023 11:28
0;0,19125;29/05/2023 11:33
0;0,18725;29/05/2023 11:39
0;0,18725;29/05/2023 11:44
0;0,18825;29/05/2023 11:49
0;0,18425;29/05/2023 11:54
0;0,18925;29/05/2023 11:59
0;0,19825;29/05/2023 12:04
0;0,21125;29/05/2023 12:09
0;0,20625;29/05/2023 12:14
0;0,19925;29/05/2023 12:20
0;0,21825;29/05/2023 12:25
0;0,25325;29/05/2023 12:30
0;0,284166667;29/05/2023 12:35
0;0,295166667;29/05/2023 12:40
0;0,301166667;29/05/2023 12:45
0;0,22625;29/05/2023 12:50
0;0,22325;29/05/2023 12:55
0;0,22825;29/05/2023 13:00
0;0,221;29/05/2023 13:05
0;0,22;29/05/2023 13:10
0;0,206;29/05/2023 13:16
0;0,195;29/05/2023 13:21
0;0,225;29/05/2023 13:26
0;0,221;29/05/2023 13:31
0;0,218;29/05/2023 13:36
0;0,216;29/05/2023 13:41
0;0,218;29/05/2023 13:46
0;0,22;29/05/2023 13:51
0;0,218;29/05/2023 13:56
0;0,204;29/05/2023 14:01
0;0,205;29/05/2023 14:06
0;0,201;29/05/2023 14:11
0;0,203;29/05/2023 14:17
0;0,198;29/05/2023 14:22
0;0,195;29/05/2023 14:27
0;0,201;29/05/2023 14:32
0;0,197;29/05/2023 14:37
0;0,198;29/05/2023 14:42
0;0,195;29/05/2023 14:47
0;0,197;29/05/2023 14:52
0;0,191;29/05/2023 14:58
0;0,194;29/05/2023 15:03
0;0,18;29/05/2023 15:08
0;0,189;29/05/2023 15:13
0;0,177;29/05/2023 15:18
0;0,175;29/05/2023 15:23
0;0,152;29/05/2023 15:28
0;0,144;29/05/2023 15:33
0;0,15;29/05/2023 15:38
0;0,161;29/05/2023 15:43
0;0,127;29/05/2023 15:48
0;0,138;29/05/2023 15:53
0;0,119;29/05/2023 15:58
0,004;0,11;29/05/2023 16:04
0;0;29/05/2023 16:09
0,001;0,035;29/05/2023 16:14
0;0,085;29/05/2023 16:19
0,003;0,114333333;29/05/2023 16:24
0,001;0,099333333;29/05/2023 16:29
0,01;0,096333333;29/05/2023 16:34
0,015;0,087333333;29/05/2023 16:39
0,008;0,090333333;29/05/2023 16:44
0,016;0,090333333;29/05/2023 16:49
0,006;0,0715;29/05/2023 16:54
0;0,0705;29/05/2023 16:59
0;0,1265;29/05/2023 17:04
0;0,12025;29/05/2023 17:10
0;0,11125;29/05/2023 17:15
0;0,10825;29/05/2023 17:20
0;0,045;29/05/2023 17:25
0;0,056;29/05/2023 17:30
0;0,057;29/05/2023 17:35
0;0,055;29/05/2023 17:40
0;0,049;29/05/2023 17:45
0,034;0,025;29/05/2023 17:50
0,089;0;29/05/2023 17:55
0,059;0,003;29/05/2023 18:01
0,053;0,009;29/05/2023 18:06
0,047;0,022916667;29/05/2023 18:11
0,038;0,027916667;29/05/2023 18:16
0,064;0,026916667;29/05/2023 18:21
0,084;0,020916667;29/05/2023 18:26
0;0,018916667;29/05/2023 18:31
0;0,015916667;29/05/2023 18:36
0;0,012583333;29/05/2023 18:41
0;0,013583333;29/05/2023 18:46
0;0,014583333;29/05/2023 18:51
0;0,005666667;29/05/2023 18:56
0;0,004666667;29/05/2023 19:01
0,005;0,008666667;29/05/2023 19:06
0,004666667;0;29/05/2023 19:11
0,003666667;0;29/05/2023 19:17
0,003666667;0;29/05/2023 19:22
0,010583333;0;29/05/2023 19:27
0,010583333;0;29/05/2023 19:32
0,011583333;0;29/05/2023 19:37
0,0125;0;29/05/2023 19:42
0,0135;0;29/05/2023 19:47
0,0125;0;29/05/2023 19:52
0,011916667;0;29/05/2023 19:57
0,011916667;0;29/05/2023 20:02
0,012916667;0;29/05/2023 20:07
0,008166667;0;29/05/2023 20:12
0,008166667;0;29/05/2023 20:17
0,009166667;0;29/05/2023 20:22
0,0125;0;29/05/2023 20:27
0,0135;0;29/05/2023 20:32
0,0725;0,002;29/05/2023 20:38
0,060333333;0,002;29/05/2023 20:43
0,023333333;0,003;29/05/2023 20:48
0,020333333;0;29/05/2023 20:53
0,0245;0;29/05/2023 20:58
0,0245;0;29/05/2023 21:03
0,0245;0;29/05/2023 21:08
0,015833333;0;29/05/2023 21:13
0,016833333;0;29/05/2023 21:18
0,015833333;0;29/05/2023 21:24
0,017166667;0;29/05/2023 21:29
0,017166667;0;29/05/2023 21:34
0,018166667;0;29/05/2023 21:39
0,01925;0;29/05/2023 21:44
0,01825;0;29/05/2023 21:49
0,01825;0;29/05/2023 21:54
0,02525;0;29/05/2023 21:59
0,02525;0;29/05/2023 22:04
0,02525;0;29/05/2023 22:10
0,016333333;0;29/05/2023 22:15
0,016333333;0;29/05/2023 22:20
0,017333333;0;29/05/2023 22:25
0,014;0;29/05/2023 22:30
0,014;0;29/05/2023 22:35
0,014;0;29/05/2023 22:40
0,014083333;0;29/05/2023 22:45
0,014083333;0;29/05/2023 22:50
0,015083333;0;29/05/2023 22:55
0,01775;0;29/05/2023 23:00
0,01675;0;29/05/2023 23:05
0,01675;0;29/05/2023 23:10
0,023333333;0;29/05/2023 23:15
0,023333333;0;29/05/2023 23:21
0,024333333;0;29/05/2023 23:26
0,022916667;0;29/05/2023 23:31
0,022916667;0;29/05/2023 23:36
0,022916667;0;29/05/2023 23:41
0,01775;0;29/05/2023 23:46
0,01775;0;29/05/2023 23:51
0,01875;0;29/05/2023 23:56
0,015833333;0;30/05/2023 0:01
0,015833333;0;30/05/2023 0:06
0,016833333;0;30/05/2023 0:11
0,015583333;0;30/05/2023 0:16
0,015583333;0;30/05/2023 0:22
0,015583333;0;30/05/2023 0:27
0,0235;0;30/05/2023 0:32
0,0225;0;30/05/2023 0:37
0,0225;0;30/05/2023 0:42
0,022166667;0;30/05/2023 0:47
0,023166667;0;30/05/2023 0:52
0,022166667;0;30/05/2023 0:57
0,01625;0;30/05/2023 1:02
0,01625;0;30/05/2023 1:07
0,01725;0;30/05/2023 1:12
0,017333333;0;30/05/2023 1:18
0,017333333;0;30/05/2023 1:23
0,018333333;0;30/05/2023 1:28
0,0175;0;30/05/2023 1:33
0,0175;0;30/05/2023 1:38
0,0175;0;30/05/2023 1:43
0,023333333;0;30/05/2023 1:48
0,024333333;0;30/05/2023 1:53
0,023333333;0,001;30/05/2023 1:59
0,023916667;0,004;30/05/2023 2:04
0,027916667;0,005;30/05/2023 2:09
0,021916667;0,004;30/05/2023 2:16
0,014333333;0;30/05/2023 2:21
0,013333333;0;30/05/2023 2:26
0,018333333;0;30/05/2023 2:31
0,005416667;0;30/05/2023 2:37
0,005416667;0;30/05/2023 2:42
0,006416667;0;30/05/2023 2:47
0;0;30/05/2023 2:52
0;0;30/05/2023 2:57
0;0;30/05/2023 3:02
0,025;0;30/05/2023 3:07
0,017;0,001;30/05/2023 3:12
0,016;0;30/05/2023 3:17
0,016;0;30/05/2023 3:22
0,016;0;30/05/2023 3:27
0,016;0;30/05/2023 3:32
0,010583333;0;30/05/2023 3:37
0,010583333;0;30/05/2023 3:42
0,010583333;0;30/05/2023 3:48
0,010416667;0;30/05/2023 3:53
0,011416667;0;30/05/2023 3:58
0,010416667;0;30/05/2023 4:03
0,009916667;0;30/05/2023 4:08
0,009916667;0;30/05/2023 4:13
0,009916667;0;30/05/2023 4:18
0,016416667;0;30/05/2023 4:23
0,016416667;0;30/05/2023 4:28
0,016416667;0;30/05/2023 4:33
0,016;0;30/05/2023 4:39
0,016;0;30/05/2023 4:44
0,016;0;30/05/2023 4:50
0,009666667;0;30/05/2023 4:55
0,009666667;0;30/05/2023 5:00
0,009666667;0;30/05/2023 5:05
0,00975;0;30/05/2023 5:10
0,00975;0;30/05/2023 5:15
0,00975;0;30/05/2023 5:20
0,010083333;0;30/05/2023 5:25
0,010083333;0;30/05/2023 5:31
0,010083333;0;30/05/2023 5:36
0,016416667;0;30/05/2023 5:41
0,016416667;0;30/05/2023 5:46
0,016416667;0;30/05/2023 5:51
0,021083333;0;30/05/2023 5:56
0,022083333;0;30/05/2023 6:01
0,021083333;0;30/05/2023 6:06
0,00875;0;30/05/2023 6:11
0,02075;0;30/05/2023 6:16
0,01575;0,004;30/05/2023 6:21
0,0165;0;30/05/2023 6:26
0,0175;0;30/05/2023 6:31
0,0225;0,002;30/05/2023 6:36
0,01;0;30/05/2023 6:41
0,01;0;30/05/2023 6:46
0,01;0;30/05/2023 6:52
0,015;0;30/05/2023 6:57
0,015;0;30/05/2023 7:02
0,018;0;30/05/2023 7:07
0,019416667;0,002;30/05/2023 7:12
0,017416667;0;30/05/2023 7:17
0,017416667;0;30/05/2023 7:22
0,010416667;0;30/05/2023 7:27
0,009416667;0;30/05/2023 7:32
0,010416667;0;30/05/2023 7:37
0,043833333;0;30/05/2023 7:42
0,006833333;0,003;30/05/2023 7:47
0,023833333;0;30/05/2023 7:52
0,131416667;0;30/05/2023 7:57
0,098416667;0,002;30/05/2023 8:02
0,018416667;0;30/05/2023 8:07
0,08375;0;30/05/2023 8:13
0,08675;0,003;30/05/2023 8:18
0,07475;0,004;30/05/2023 8:23
0,131166667;0,001;30/05/2023 8:28
0,162166667;0;30/05/2023 8:33
0,118166667;0,01;30/05/2023 8:38
0,083166667;0,006;30/05/2023 8:43
0,083166667;0,009;30/05/2023 8:48
0,083166667;0,014;30/05/2023 8:53
0,083083333;0,013;30/05/2023 8:58
0,083083333;0,018;30/05/2023 9:03
0,083083333;0,025;30/05/2023 9:08
0;0,105166667;30/05/2023 9:13
0;0,110166667;30/05/2023 9:18
0;0,114166667;30/05/2023 9:24
0;0,122333333;30/05/2023 9:29
0;0,117333333;30/05/2023 9:34
0;0,123333333;30/05/2023 9:39
0;0,13225;30/05/2023 9:44
0;0,13825;30/05/2023 9:49
0;0,14025;30/05/2023 9:54
0;0,142166667;30/05/2023 9:59
0;0,144166667;30/05/2023 10:04
0;0,147166667;30/05/2023 10:09
0;0,147333333;30/05/2023 10:14
0;0,144333333;30/05/2023 10:20
0;0,153333333;30/05/2023 10:25
0;0,15625;30/05/2023 10:30
0;0,16025;30/05/2023 10:35
0;0,16725;30/05/2023 10:40
0;0,17825;30/05/2023 10:45
0;0,18225;30/05/2023 10:50
0;0,18825;30/05/2023 10:55
0;0,191333333;30/05/2023 11:00
0;0,194333333;30/05/2023 11:05
0;0,195333333;30/05/2023 11:10
0;0,19425;30/05/2023 11:15
0;0,20025;30/05/2023 11:20
0;0,19325;30/05/2023 11:25
0;0,195166667;30/05/2023 11:31
0;0,199166667;30/05/2023 11:36
0;0,200166667;30/05/2023 11:41
0;0,20325;30/05/2023 11:46
0;0,20325;30/05/2023 11:51
0;0,20825;30/05/2023 11:56
0;0,24725;30/05/2023 12:01
0;0,28125;30/05/2023 12:06
0;0,29125;30/05/2023 12:11
0;0,29625;30/05/2023 12:16
0;0,29625;30/05/2023 12:21
0;0,29825;30/05/2023 12:26
0;0,27075;30/05/2023 12:32
0;0,26175;30/05/2023 12:37
0;0,25275;30/05/2023 12:42
0;0,198;30/05/2023 12:47
0;0,196;30/05/2023 12:52
0;0,211;30/05/2023 12:57
0;0,215;30/05/2023 13:02
0;0,202;30/05/2023 13:07
0;0,206;30/05/2023 13:12
0;0,21;30/05/2023 13:17
0;0,199;30/05/2023 13:22
0;0,182;30/05/2023 13:27
0;0,22;30/05/2023 13:32
0;0,232;30/05/2023 13:37
0;0,233;30/05/2023 13:42
0;0,228;30/05/2023 13:47
0;0,229;30/05/2023 13:53
0;0,22;30/05/2023 13:58
0;0,219;30/05/2023 14:03
0;0,227;30/05/2023 14:08
0;0,225;30/05/2023 14:13
0;0,221;30/05/2023 14:18
0;0,225;30/05/2023 14:23
0;0,224;30/05/2023 14:28
0;0,224;30/05/2023 14:33
0;0,206;30/05/2023 14:39
0;0,19;30/05/2023 14:44
0;0,216;30/05/2023 14:49
0;0,202;30/05/2023 14:54
0;0,181;30/05/2023 14:59
0;0,198;30/05/2023 15:04
0;0,165;30/05/2023 15:09
0;0,188;30/05/2023 15:14
0;0,199;30/05/2023 15:19
0;0,185;30/05/2023 15:24
0;0,192;30/05/2023 15:29
0;0,19;30/05/2023 15:35
0;0,188;30/05/2023 15:40
0;0,188;30/05/2023 15:45
0;0,16;30/05/2023 15:50
0;0,172;30/05/2023 15:55
0;0,193;30/05/2023 16:00
0;0,185;30/05/2023 16:05
0;0,175;30/05/2023 16:10
0;0,171;30/05/2023 16:15
0;0,163;30/05/2023 16:20
0;0,11;30/05/2023 16:25
0;0,084;30/05/2023 16:31
0;0,082;30/05/2023 16:36
0;0,105;30/05/2023 16:41
0;0,066;30/05/2023 16:46
0;0,075;30/05/2023 16:51
0;0,079;30/05/2023 16:56
0;0,081;30/05/2023 17:01
0;0,081;30/05/2023 17:06
0;0,06;30/05/2023 17:11
0;0,065;30/05/2023 17:16
0;0,03;30/05/2023 17:21
0;0,025583333;30/05/2023 17:26
0,001;0,029583333;30/05/2023 17:32
0;0,048583333;30/05/2023 17:37
0;0,039;30/05/2023 17:42
0;0,032;30/05/2023 17:47
0,012;0,024;30/05/2023 17:52
0,111333333;0,007;30/05/2023 17:57
0,163333333;0,003;30/05/2023 18:02
0,166333333;0,005;30/05/2023 18:07
0,086916667;0,007;30/05/2023 18:12
0,033916667;0,006;30/05/2023 18:17
0,010916667;0;30/05/2023 18:23
0,009666667;0;30/05/2023 18:28
0,010666667;0;30/05/2023 18:33
0,009666667;0;30/05/2023 18:38
0,049916667;0,005;30/05/2023 18:43
0,040916667;0,007;30/05/2023 18:48
0,030916667;0;30/05/2023 18:53
0,008333333;0,005;30/05/2023 18:58
0,007333333;0;30/05/2023 19:03
0,008333333;0;30/05/2023 19:08
0,009416667;0;30/05/2023 19:13
0,009416667;0;30/05/2023 19:18
0,009416667;0;30/05/2023 19:23
0,009833333;0;30/05/2023 19:29
0,010833333;0;30/05/2023 19:34
0,009833333;0;30/05/2023 19:39
0,009;0;30/05/2023 19:44
0,012;0;30/05/2023 19:49
0,016;0,004;30/05/2023 19:54
0,006416667;0;30/05/2023 19:59
0,006416667;0;30/05/2023 20:04
0,007416667;0;30/05/2023 20:09
0,030666667;0;30/05/2023 20:14
0,035666667;0,002;30/05/2023 20:19
0,030666667;0;30/05/2023 20:24
0,02175;0,001;30/05/2023 20:29
0,02175;0,002;30/05/2023 20:35
0,01675;0;30/05/2023 20:40
0,016083333;0,002;30/05/2023 20:45
0,012083333;0;30/05/2023 20:50
0,015083333;0,002;30/05/2023 20:55
0,014416667;0;30/05/2023 21:00
